trip_id,service_id,route_id,trip_headsign,trip_short_name,direction_id,shape_id
1142_1000013_C_CA.DC_153000,24,C,DURTOL Clinique,,0,2533425114923565
1017_1000001_B_JV.RA_133000,3,B,ROYAT Pl. Allard,,0,2533425114923563
1132_1000001_13_4_144700,3,13,PÉRIGNAT-LES-SARLIEVE Les Horts,,1,2533425114923611
1142_1000013_B_1_092000,24,B,ROYAT Pl. Allard,,0,2533425114923561
1023_1000007_A_2_073600,10,A,Les Vergnes,,1,2533425114923568
1017_1000001_C_CA.DC_083600,3,C,DURTOL Clinique,,0,2533425114923565
1163_1000001_31_2_180300,3,31,Champratel,,0,2533425114923661
1123_1000003_C_DC.CA_101800,2,C,COURNON Allier,,1,2533425114923566
1023_1000007_A_PG.VE_120800,10,A,Les Vergnes,,1,2533425114923567
1115_1000003_03GC.AR_153600,2,3,AUBIÈRE Pl. des Ramacles,,0,2533425114923573
1023_1000007_A_PG.VE_180000,10,A,Les Vergnes,,1,2533425114923567
1132_1000001_4_6_165600,3,4,CEYRAT Libération,,0,2533425114923584
1163_1000001_L28_1_113500,3,L28,DURTOL Clinique,,0,2533425114923676
1017_1000001_C_CA.DC_072900,23,C,DURTOL Clinique,,0,2533425114923565
1132_1000001_05RP.GA_115200,3,5,Gaillard,,1,2533425114923590
1017_1000001_C_DC.CA_093000,23,C,COURNON Allier,,1,2533425114923566
1123_1000003_B_1_092200,2,B,ROYAT Pl. Allard,,0,2533425114923561
1017_1000001_B_RA.JV_120600,23,B,Jules Verne,,1,2533425114923564
1017_1000001_C_DC.CA_162400,23,C,COURNON Allier,,1,2533425114923566
1017_1000001_C_DC.CA_150700,23,C,COURNON Allier,,1,2533425114923566
1107_1000003_A_VE.PG_162200,36,A,La Pardieu Gare,,0,2533425114923570
1123_1000003_B_RA.JV_180800,2,B,Jules Verne,,1,2533425114923564
925_1000002_03GC.AR_173700,1,3,AUBIÈRE Pl. des Ramacles,,0,2533425114923573
1132_1000001_5_5_082500,3,5,ROYAT AvanC-Breuil,,0,2533425114923635
925_1000002_03AR.GC_072600,1,3,GERZAT Champfleuri,,1,2533425114923571
1132_1000001_13_5_203900,3,13,AUBIÈRE Quartier Chambon,,1,2533425114923612
1132_1000001_08VA.BA_063400,3,8,"BEAUMONT Pl. d'Armes",,1,2533425114923596
1123_1000003_B_JV.RA_180800,2,B,ROYAT Pl. Allard,,0,2533425114923563
1165_1000002_26_3_154400,1,26,CEYRAT Mairie,,1,2533425114923649
1023_1000007_A_VE.PG_174000,10,A,La Pardieu Gare,,0,2533425114923570
1130_1000011_A_2_122300,34,A,Les Vergnes,,1,2533425114923568
1132_1000001_4_13_204800,3,4,Trémonteix Charcot,,1,2533425114923583
1163_1000001_36PS.PH_164000,3,36,PONT-DU-CHÂTEAU Chambon Haut,,1,2533425114923641
1017_1000001_C_CA.DC_073600,23,C,DURTOL Clinique,,0,2533425114923565
1023_1000007_A_2_055100,3,A,Les Vergnes,,1,2533425114923568
1115_1000003_4_13_172500,2,4,Trémonteix Charcot,,1,2533425114923583
1132_1000001_24_3_193300,3,24,BLANZAT Clos St Vincent,,1,2533425114923622
1023_1000007_A_PG.VE_090400,10,A,Les Vergnes,,1,2533425114923567
1017_1000001_B_JV.RA_105100,3,B,ROYAT Pl. Allard,,0,2533425114923563
1132_1000001_05RP.GA_191500,3,5,Gaillard,,1,2533425114923590
1132_1000001_4_13_130100,3,4,Trémonteix Charcot,,1,2533425114923583
1017_1000001_C_DC.CA_093800,23,C,COURNON Allier,,1,2533425114923566
1023_1000007_A_VE.PG_240200,35,A,La Pardieu Gare,,0,2533425114923570
1163_1000001_27RO.LL_154600,3,27,Lycée La Fayette,,1,2533425114923654
1115_1000003_4_13_115600,2,4,Trémonteix Charcot,,1,2533425114923583
1115_1000003_9_3_083500,2,9,Trémonteix Paul Eychart,,0,2533425114923587
1132_1000001_4_14_181100,3,4,1er Mai,,1,2533425114923628
1023_1000007_A_VE.PG_105100,10,A,La Pardieu Gare,,0,2533425114923570
1132_1000001_08VA.BA_140600,3,8,"BEAUMONT Pl. d'Armes",,1,2533425114923596
1115_1000003_5_4_134800,2,5,ROYAT AvanC-Breuil,,0,2533425114923586
1165_1000002_38_1_153200,1,38,PONT-DU-CHÂTEAU Lamartine,,1,2533425114923666
1132_1000001_03AR.VI_120600,3,3,Les Vignes,,1,2533425114923572
1132_1000001_4_13_200000,3,4,Trémonteix Charcot,,1,2533425114923583
1132_1000001_05RA.RP_081400,3,5,ROYAT AvanC-Breuil,,0,2533425114923589
1017_1000001_C_DC.CA_153100,3,C,COURNON Allier,,1,2533425114923566
1115_1000003_4_13_095600,2,4,Trémonteix Charcot,,1,2533425114923583
1115_1000003_9_4_112300,2,9,LEMPDES Le Pontel,,1,2533425114923588
1132_1000001_05RP.RA_170600,3,5,ROYAT Pl. Allard,,1,2533425114923591
1017_1000001_B_2_063000,3,B,AULNAT St Exupéry,,1,2533425114923562
1132_1000001_08VA.BA_172900,3,8,"BEAUMONT Pl. d'Armes",,1,2533425114923596
1023_1000007_A_PG.VE_144000,10,A,Les Vergnes,,1,2533425114923567
1017_1000001_C_DC.CA_074100,3,C,COURNON Allier,,1,2533425114923566
1023_1000007_A_1_181600,10,A,Les Vergnes,,1,2533425114923567
1132_1000001_10_8_150500,3,10,Tamaris,,0,2533425114923605
1017_1000001_C_DC.CA_072900,23,C,COURNON Allier,,1,2533425114923566
1023_1000007_A_PG.VE_141900,10,A,Les Vergnes,,1,2533425114923567
1130_1000011_A_VE.PG_163400,34,A,La Pardieu Gare,,0,2533425114923570
1163_1000001_34CP.CG_125500,3,34,COURNON Le Gergovie,,1,2533425114923663
1156_1000003_L31_2_184500,2,L31,Parc de Montjuzet,,0,2533425114923647
946_1000002_C_DC.CA_074900,1,C,COURNON Allier,,1,2533425114923566
1163_1000001_34CG.CP_102600,3,34,LE CENDRE Pandières,,0,2533425114923662
1017_1000001_C_DC.CA_071500,23,C,COURNON Allier,,1,2533425114923566
1017_1000001_C_CA.DC_081300,23,C,DURTOL Clinique,,0,2533425114923565
1023_1000007_A_PG.VE_161700,10,A,Les Vergnes,,1,2533425114923567
925_1000002_08VA.BA_065600,1,8,"BEAUMONT Pl. d'Armes",,1,2533425114923596
1132_1000001_23CP.LL_075900,3,23,Lycée La Fayette,,0,2533425114923621
1017_1000001_B_2_070100,23,B,AULNAT St Exupéry,,1,2533425114923562
1017_1000001_B_2_060000,23,B,AULNAT St Exupéry,,1,2533425114923562
1163_1000001_L28_2_150300,3,L28,ARGNAT Le Mas,,1,2533425114923677
1017_1000001_B_1_240600,22,B,ROYAT Pl. Allard,,0,2533425114923561
1132_1000001_08VA.BA_060900,3,8,"BEAUMONT Pl. d'Armes",,1,2533425114923596
1132_1000001_05RP.GA_164100,3,5,Gaillard,,1,2533425114923590
1017_1000001_C_DC.CA_145900,23,C,COURNON Allier,,1,2533425114923566
1023_1000007_A_1_174300,10,A,Les Vergnes,,1,2533425114923567
1017_1000001_C_CA.DC_175300,3,C,DURTOL Clinique,,0,2533425114923565
1132_1000001_08BA.VA_154700,3,8,Vallières,,0,2533425114923594
1023_1000007_A_VE.PG_183200,10,A,La Pardieu Gare,,0,2533425114923570
1132_1000001_12_2_070100,3,12,AULNAT St Exupéry,,1,2533425114923606
1017_1000001_C_DC.CA_161700,23,C,COURNON Allier,,1,2533425114923566
1136_1000012_A_PG.VE_171000,32,A,Les Vergnes,,1,2533425114923567
1132_1000001_23CP.LL_081600,3,23,Lycée La Fayette,,0,2533425114923621
1017_1000001_B_JV.RA_174000,23,B,ROYAT Pl. Allard,,0,2533425114923563
1163_1000001_26_1_072200,3,26,CEYRAT Fontimbert,,1,2533425114923648
1142_1000013_C_CA.DC_084700,24,C,DURTOL Clinique,,0,2533425114923565
1107_1000003_A_PG.VE_084400,2,A,Les Vergnes,,1,2533425114923567
1132_1000001_05RP.GA_141800,3,5,Gaillard,,1,2533425114923590
1136_1000012_A_VE.PG_175800,32,A,La Pardieu Gare,,0,2533425114923570
1107_1000003_A_2_115900,36,A,Les Vergnes,,1,2533425114923568
1115_1000003_3_4_091800,2,3,GERZAT Champfleuri,,1,2533425114923580
1017_1000001_B_1_130900,3,B,ROYAT Pl. Allard,,0,2533425114923561
1023_1000007_A_PG.VE_185500,10,A,Les Vergnes,,1,2533425114923567
1132_1000001_03AR.VI_124200,3,3,Les Vignes,,1,2533425114923572
1123_1000003_C_CA.DC_053000,2,C,DURTOL Clinique,,0,2533425114923565
1017_1000001_B_1_192200,23,B,ROYAT Pl. Allard,,0,2533425114923561
1023_1000007_A_1_180500,10,A,Les Vergnes,,1,2533425114923567
925_1000002_10_2_191000,1,10,Zone des Gravanches,,1,2533425114923599
1023_1000007_A_1_243500,35,A,Les Vergnes,,1,2533425114923567
925_1000002_08BA.VA_091900,1,8,Vallières,,0,2533425114923594
1132_1000001_12PI.RS_140900,3,12,ROMAGNAT Les Sports,,0,2533425114923608
925_1000002_24BC.CH_134800,1,24,Champratel,,0,2533425114923623
925_1000002_03AR.VI_123300,1,3,Les Vignes,,1,2533425114923572
1165_1000002_34CG.CP_144600,1,34,LE CENDRE Pandières,,0,2533425114923662
1132_1000001_10_5_070400,3,10,BLANZAT Clos St Vincent,,0,2533425114923602
1132_1000001_05RP.GA_113400,3,5,Gaillard,,1,2533425114923590
1132_1000001_23_1_131100,3,23,"COURNON Plan d'Eau",,1,2533425114923620
1123_1000003_B_1_095200,2,B,ROYAT Pl. Allard,,0,2533425114923561
1130_1000011_A_PG.VE_152500,34,A,Les Vergnes,,1,2533425114923567
1132_1000001_08BA.VA_052700,3,8,Vallières,,0,2533425114923594
1142_1000013_C_DC.CA_062200,24,C,COURNON Allier,,1,2533425114923566
1017_1000001_B_JV.RA_110700,23,B,ROYAT Pl. Allard,,0,2533425114923563
988_1000008_A_PG.VE_062700,31,A,Les Vergnes,,1,2533425114923567
1142_1000013_B_2_181600,24,B,AULNAT St Exupéry,,1,2533425114923562
925_1000002_4_16_184300,1,4,Trémonteix Charcot,,1,2533425114923630
1132_1000001_10_1_094700,3,10,Jules Verne,,1,2533425114923598
1132_1000001_24BC.CH_161000,3,24,Champratel,,0,2533425114923623
1123_1000003_B_2_084200,2,B,AULNAT St Exupéry,,1,2533425114923562
1123_1000003_C_DC.CA_132700,2,C,COURNON Allier,,1,2533425114923566
1017_1000001_B_2_232100,22,B,AULNAT St Exupéry,,1,2533425114923562
1017_1000001_B_JV.RA_113800,23,B,ROYAT Pl. Allard,,0,2533425114923563
1115_1000003_4_13_161500,2,4,Trémonteix Charcot,,1,2533425114923583
1017_1000001_B_1_112000,23,B,ROYAT Pl. Allard,,0,2533425114923561
1023_1000007_A_VE.PG_173500,10,A,La Pardieu Gare,,0,2533425114923570
1132_1000001_03GC.AR_105800,3,3,AUBIÈRE Pl. des Ramacles,,0,2533425114923573
1115_1000003_03VI.AR_161700,2,3,AUBIÈRE Pl. des Ramacles,,0,2533425114923574
1156_1000003_36PS.PH_132800,2,36,PONT-DU-CHÂTEAU Chambon Haut,,1,2533425114923641
1132_1000001_21_5_150900,3,21,Lycée La Fayette,,0,2533425114923575
1132_1000001_24_3_130100,3,24,BLANZAT Clos St Vincent,,1,2533425114923622
1023_1000007_A_PG.VE_111200,10,A,Les Vergnes,,1,2533425114923567
1123_1000003_C_DC.CA_151200,2,C,COURNON Allier,,1,2533425114923566
1107_1000003_A_PG.VE_162000,36,A,Les Vergnes,,1,2533425114923567
1132_1000001_10_4_135500,3,10,Zone des Gravanches,,1,2533425114923601
1023_1000007_A_VE.PG_142400,10,A,La Pardieu Gare,,0,2533425114923570
1163_1000001_L28_1_100500,3,L28,DURTOL Clinique,,0,2533425114923676
1023_1000007_A_PG.VE_131900,10,A,Les Vergnes,,1,2533425114923567
1132_1000001_9_5_175900,3,9,Trémonteix Paul Eychart,,0,2533425114923636
1107_1000003_A_PG.VE_132700,36,A,Les Vergnes,,1,2533425114923567
925_1000002_13QC.HC_175500,1,13,Hauts de CHAMALIÈRES,,0,2533425114923617
925_1000002_9_5_192200,1,9,Trémonteix Paul Eychart,,0,2533425114923636
1163_1000001_37MG.RB_123600,3,37,MUR-SUR-ALLIER Font Grande,,1,2533425114923665
925_1000002_03GC.AR_072700,1,3,AUBIÈRE Pl. des Ramacles,,0,2533425114923573
1132_1000001_12PI.RS_060000,3,12,ROMAGNAT Les Sports,,0,2533425114923608
1017_1000001_B_JV.RA_150800,23,B,ROYAT Pl. Allard,,0,2533425114923563
925_1000002_24BC.CH_184700,1,24,Champratel,,0,2533425114923623
1017_1000001_B_2_061100,7,B,AULNAT St Exupéry,,1,2533425114923562
1023_1000007_A_VE.PG_165400,10,A,La Pardieu Gare,,0,2533425114923570
1132_1000001_03AR.VI_091600,3,3,Les Vignes,,1,2533425114923572
1130_1000011_A_VE.PG_173400,34,A,La Pardieu Gare,,0,2533425114923570
1132_1000001_13_7_172100,3,13,AUBIÈRE Quartier Chambon,,1,2533425114923614
1132_1000001_12_2_061200,3,12,AULNAT St Exupéry,,1,2533425114923606
1023_1000007_A_VE.PG_124200,10,A,La Pardieu Gare,,0,2533425114923570
1132_1000001_4_9_131900,3,4,CEYRAT Libération,,0,2533425114923634
1132_1000001_03GC.AR_111200,3,3,AUBIÈRE Pl. des Ramacles,,0,2533425114923573
1163_1000001_27RO.LL_163100,3,27,Lycée La Fayette,,1,2533425114923654
1017_1000001_B_1_053700,7,B,ROYAT Pl. Allard,,0,2533425114923561
1017_1000001_C_DC.CA_141100,23,C,COURNON Allier,,1,2533425114923566
1132_1000001_24_3_084300,3,24,BLANZAT Clos St Vincent,,1,2533425114923622
1115_1000003_21_8_123800,2,21,CÉBAZAT CHU L. Michel,,1,2533425114923578
1136_1000012_A_1_085900,32,A,Les Vergnes,,1,2533425114923567
1023_1000007_A_PG.VE_114500,3,A,Les Vergnes,,1,2533425114923567
1023_1000007_A_PG.VE_082500,10,A,Les Vergnes,,1,2533425114923567
1017_1000001_C_CA.DC_160100,23,C,DURTOL Clinique,,0,2533425114923565
1163_1000001_42BA.BE_075000,3,42,CEYRAT La Beaumière,,1,2533425114923672
1142_1000013_C_CA.DC_133200,24,C,DURTOL Clinique,,0,2533425114923565
1163_1000001_38_2_070300,3,38,PONT-DU-CHÂTEAU Lamartine,,1,2533425114923667
925_1000002_13_5_103000,1,13,AUBIÈRE Quartier Chambon,,1,2533425114923612
1132_1000001_05RP.GA_075500,3,5,Gaillard,,1,2533425114923590
1132_1000001_10_4_155500,3,10,Zone des Gravanches,,1,2533425114923601
1017_1000001_B_2_055000,3,B,AULNAT St Exupéry,,1,2533425114923562
1132_1000001_03GC.AR_184700,3,3,AUBIÈRE Pl. des Ramacles,,0,2533425114923573
1017_1000001_B_JV.RA_182600,3,B,ROYAT Pl. Allard,,0,2533425114923563
1115_1000003_9_4_155900,2,9,LEMPDES Le Pontel,,1,2533425114923588
1023_1000007_A_VE.PG_184000,10,A,La Pardieu Gare,,0,2533425114923570
1107_1000003_A_VE.PG_120700,36,A,La Pardieu Gare,,0,2533425114923570
1132_1000001_21_6_145800,3,21,CÉBAZAT CHU L. Michel,,1,2533425114923576
1017_1000001_C_DC.CA_244600,22,C,COURNON Allier,,1,2533425114923566
1163_1000001_31_2_071300,3,31,Champratel,,0,2533425114923661
1132_1000001_12RS.PI_130900,3,12,Les Pistes,,1,2533425114923609
1023_1000007_A_1_075600,10,A,Les Vergnes,,1,2533425114923567
1017_1000001_C_DC.CA_153900,23,C,COURNON Allier,,1,2533425114923566
1017_1000001_C_DC.CA_214600,3,C,COURNON Allier,,1,2533425114923566
1123_1000003_C_CA.DC_114100,2,C,DURTOL Clinique,,0,2533425114923565
1017_1000001_B_2_235100,22,B,AULNAT St Exupéry,,1,2533425114923562
1023_1000007_A_VE.PG_162400,10,A,La Pardieu Gare,,0,2533425114923570
925_1000002_4_15_144300,1,4,1er Mai,,1,2533425114923629
1017_1000001_C_DC.CA_191200,23,C,COURNON Allier,,1,2533425114923566
1017_1000001_B_2_155900,23,B,AULNAT St Exupéry,,1,2533425114923562
1023_1000007_A_VE.PG_170400,10,A,La Pardieu Gare,,0,2533425114923570
1017_1000001_C_DC.CA_171300,23,C,COURNON Allier,,1,2533425114923566
886_1000007_L44_5_132500,5,L44,Salle Polyvalente,,1,2533425114923742
886_1000007_L44_6_123000,5,L44,Aviation,,1,2533425114923743
1023_1000007_A_1_193500,10,A,Les Vergnes,,1,2533425114923567
1115_1000003_4_13_220800,2,4,Trémonteix Charcot,,1,2533425114923583
1163_1000001_26_3_154000,3,26,CEYRAT Mairie,,1,2533425114923649
1017_1000001_B_JV.RA_153800,23,B,ROYAT Pl. Allard,,0,2533425114923563
1017_1000001_C_DC.CA_172000,23,C,COURNON Allier,,1,2533425114923566
1115_1000003_5_3_102000,2,5,CHAMALIÈRES Aristide Briand,,1,2533425114923585
1132_1000001_4_13_192400,3,4,Trémonteix Charcot,,1,2533425114923583
925_1000002_03AR.VI_105900,1,3,Les Vignes,,1,2533425114923572
883_1000001_L53_3_160500,9,L53,Rond-Point de St Bonnet,,1,2533425114923765
1017_1000001_C_DC.CA_100200,23,C,COURNON Allier,,1,2533425114923566
1132_1000001_13_4_161900,3,13,PÉRIGNAT-LES-SARLIEVE Les Horts,,1,2533425114923611
1130_1000011_A_PG.VE_125100,34,A,Les Vergnes,,1,2533425114923567
1023_1000007_A_2_065600,10,A,Les Vergnes,,1,2533425114923568
925_1000002_21_5_063400,1,21,Lycée La Fayette,,0,2533425114923575
1163_1000001_7_5_105000,3,7,Les Côtes,,0,2533425114923675
1017_1000001_B_2_212100,7,B,AULNAT St Exupéry,,1,2533425114923562
1132_1000001_10_7_154000,3,10,BLANZAT Clos St Vincent,,0,2533425114923604
1132_1000001_9_6_134500,3,9,LEMPDES La Rochelle,,1,2533425114923637
1023_1000007_A_VE.PG_182400,3,A,La Pardieu Gare,,0,2533425114923570
1163_1000001_L28_1_171900,3,L28,DURTOL Clinique,,0,2533425114923676
1107_1000003_A_VE.PG_153400,36,A,La Pardieu Gare,,0,2533425114923570
1123_1000003_C_CA.DC_182100,2,C,DURTOL Clinique,,0,2533425114923565
1023_1000007_A_VE.PG_124800,3,A,La Pardieu Gare,,0,2533425114923570
1017_1000001_B_1_182200,23,B,ROYAT Pl. Allard,,0,2533425114923561
1115_1000003_21_6_132200,2,21,CÉBAZAT CHU L. Michel,,1,2533425114923576
1132_1000001_13QC.HC_142600,3,13,Hauts de CHAMALIÈRES,,0,2533425114923617
1107_1000003_A_VE.PG_181800,36,A,La Pardieu Gare,,0,2533425114923570
1163_1000001_26_3_093600,3,26,CEYRAT Mairie,,1,2533425114923649
1023_1000007_A_VE.PG_171500,10,A,La Pardieu Gare,,0,2533425114923570
1130_1000011_A_VE.PG_182900,34,A,La Pardieu Gare,,0,2533425114923570
1023_1000007_A_CH.PG_050400,30,A,La Pardieu Gare,,0,2533425114923569
1017_1000001_B_RA.JV_143000,23,B,Jules Verne,,1,2533425114923564
1023_1000007_A_1_233800,35,A,Les Vergnes,,1,2533425114923567
1017_1000001_B_2_171200,3,B,AULNAT St Exupéry,,1,2533425114923562
1115_1000003_4_6_152200,2,4,CEYRAT Libération,,0,2533425114923584
1017_1000001_B_1_132500,3,B,ROYAT Pl. Allard,,0,2533425114923561
1132_1000001_03AR.GC_073200,3,3,GERZAT Champfleuri,,1,2533425114923571
1165_1000002_36PS.PH_162900,1,36,PONT-DU-CHÂTEAU Chambon Haut,,1,2533425114923641
1132_1000001_03GC.AR_212500,7,3,AUBIÈRE Pl. des Ramacles,,0,2533425114923573
1132_1000001_03GC.AR_153200,3,3,AUBIÈRE Pl. des Ramacles,,0,2533425114923573
1136_1000012_A_1_171600,32,A,Les Vergnes,,1,2533425114923567
1130_1000011_A_VE.PG_181900,34,A,La Pardieu Gare,,0,2533425114923570
1163_1000001_42BA.BE_171000,4,42,CEYRAT La Beaumière,,1,2533425114923672
1017_1000001_B_2_202600,23,B,AULNAT St Exupéry,,1,2533425114923562
1130_1000011_A_VE.PG_131700,34,A,La Pardieu Gare,,0,2533425114923570
925_1000002_12RS.PI_114000,1,12,Les Pistes,,1,2533425114923609
925_1000002_12RS.PI_120000,1,12,Les Pistes,,1,2533425114923609
1023_1000007_A_VE.PG_055900,3,A,La Pardieu Gare,,0,2533425114923570
1023_1000007_A_VE.PG_184900,10,A,La Pardieu Gare,,0,2533425114923570
1132_1000001_13PH.HC_075200,3,13,Hauts de CHAMALIÈRES,,0,2533425114923615
1017_1000001_B_JV.RA_103500,23,B,ROYAT Pl. Allard,,0,2533425114923563
1115_1000003_3_6_124100,2,3,ROMAGNAT La Gazelle,,0,2533425114923582
1132_1000001_21_5_175000,3,21,Lycée La Fayette,,0,2533425114923575
886_1000007_L45_8_131500,5,L45,Villars RN,,1,2533425114923788
1132_1000001_08BA.VA_141600,3,8,Vallières,,0,2533425114923594
1132_1000001_05RA.RP_065300,3,5,ROYAT AvanC-Breuil,,0,2533425114923589
1132_1000001_13_5_172200,3,13,AUBIÈRE Quartier Chambon,,1,2533425114923612
988_1000008_A_PG.VE_203700,31,A,Les Vergnes,,1,2533425114923567
1115_1000003_03GC.AR_145000,2,3,AUBIÈRE Pl. des Ramacles,,0,2533425114923573
1142_1000013_C_DC.CA_111100,24,C,COURNON Allier,,1,2533425114923566
1017_1000001_B_RA.JV_110300,23,B,Jules Verne,,1,2533425114923564
1165_1000002_42AR.BA_181800,1,42,BEAUMONT Collège Molière,,0,2533425114923690
1132_1000001_21_6_171400,3,21,CÉBAZAT CHU L. Michel,,1,2533425114923576
1136_1000012_A_VE.PG_164600,32,A,La Pardieu Gare,,0,2533425114923570
1132_1000001_10_7_114200,3,10,BLANZAT Clos St Vincent,,0,2533425114923604
1132_1000001_13_5_065200,3,13,AUBIÈRE Quartier Chambon,,1,2533425114923612
1023_1000007_A_PG.VE_145300,10,A,Les Vergnes,,1,2533425114923567
1023_1000007_A_CH.PG_152800,10,A,La Pardieu Gare,,0,2533425114923569
1023_1000007_A_VE.PG_200700,30,A,La Pardieu Gare,,0,2533425114923570
1132_1000001_24_3_114300,3,24,BLANZAT Clos St Vincent,,1,2533425114923622
1132_1000001_08VA.BA_182300,3,8,"BEAUMONT Pl. d'Armes",,1,2533425114923596
1023_1000007_A_VE.PG_082300,3,A,La Pardieu Gare,,0,2533425114923570
1132_1000001_24_3_104500,3,24,BLANZAT Clos St Vincent,,1,2533425114923622
1115_1000003_9_3_093000,2,9,Trémonteix Paul Eychart,,0,2533425114923587
1115_1000003_5_3_091400,2,5,CHAMALIÈRES Aristide Briand,,1,2533425114923585
1142_1000013_B_1_180400,24,B,ROYAT Pl. Allard,,0,2533425114923561
1107_1000003_A_PG.VE_095100,2,A,Les Vergnes,,1,2533425114923567
1132_1000001_12RS.PI_100300,3,12,Les Pistes,,1,2533425114923609
1115_1000003_03AR.VI_183400,2,3,Les Vignes,,1,2533425114923572
1132_1000001_9_5_125500,3,9,Trémonteix Paul Eychart,,0,2533425114923636
1023_1000007_A_VE.PG_242900,35,A,La Pardieu Gare,,0,2533425114923570
1132_1000001_12_3_153600,3,12,ROMAGNAT Les Sports,,0,2533425114923607
1115_1000003_21_5_154000,2,21,Lycée La Fayette,,0,2533425114923575
1023_1000007_A_PG.VE_111900,10,A,Les Vergnes,,1,2533425114923567
1017_1000001_B_JV.RA_085900,23,B,ROYAT Pl. Allard,,0,2533425114923563
1132_1000001_13PH.HC_092300,3,13,Hauts de CHAMALIÈRES,,0,2533425114923615
1130_1000011_A_VE.PG_183900,34,A,La Pardieu Gare,,0,2533425114923570
1017_1000001_C_CA.DC_214700,7,C,DURTOL Clinique,,0,2533425114923565
1017_1000001_B_RA.JV_113400,23,B,Jules Verne,,1,2533425114923564
1017_1000001_B_1_184200,23,B,ROYAT Pl. Allard,,0,2533425114923561
1142_1000013_B_RA.JV_114800,24,B,Jules Verne,,1,2533425114923564
1017_1000001_B_JV.RA_184300,23,B,ROYAT Pl. Allard,,0,2533425114923563
1132_1000001_21_5_180500,3,21,Lycée La Fayette,,0,2533425114923575
1023_1000007_A_VE.PG_145400,10,A,La Pardieu Gare,,0,2533425114923570
1017_1000001_C_CA.DC_210100,3,C,DURTOL Clinique,,0,2533425114923565
1017_1000001_B_JV.RA_112300,23,B,ROYAT Pl. Allard,,0,2533425114923563
717_1000001_C_DC.CA_224900,16,C,COURNON Allier,,1,2533425114923566
1132_1000001_12_2_082100,3,12,AULNAT St Exupéry,,1,2533425114923606
1023_1000007_A_PG.VE_080600,3,A,Les Vergnes,,1,2533425114923567
751_1000001_L34_1_020000,8,L34,Gaillard,,0,2533425114923692
946_1000002_B_RA.JV_145400,1,B,Jules Verne,,1,2533425114923564
1132_1000001_08MC.BA_175600,3,8,"BEAUMONT Pl. d'Armes",,1,2533425114923595
1017_1000001_C_DC.CA_094600,23,C,COURNON Allier,,1,2533425114923566
1132_1000001_9_5_094000,3,9,Trémonteix Paul Eychart,,0,2533425114923636
1017_1000001_B_JV.RA_194300,23,B,ROYAT Pl. Allard,,0,2533425114923563
1115_1000003_03VI.AR_183700,2,3,AUBIÈRE Pl. des Ramacles,,0,2533425114923574
1115_1000003_4_13_065900,2,4,Trémonteix Charcot,,1,2533425114923583
883_1000001_L41_1_072700,10,L41,BEAUMONT Collège Molière,,0,2533425114923716
925_1000002_03VI.AR_152600,1,3,AUBIÈRE Pl. des Ramacles,,0,2533425114923574
1017_1000001_C_DC.CA_155300,23,C,COURNON Allier,,1,2533425114923566
1017_1000001_B_JV.RA_091400,23,B,ROYAT Pl. Allard,,0,2533425114923563
1123_1000003_B_JV.RA_163300,2,B,ROYAT Pl. Allard,,0,2533425114923563
1132_1000001_23_1_092400,3,23,"COURNON Plan d'Eau",,1,2533425114923620
1017_1000001_C_CA.DC_133400,23,C,DURTOL Clinique,,0,2533425114923565
988_1000008_A_PG.VE_162100,33,A,Les Vergnes,,1,2533425114923567
1023_1000007_A_PG.VE_184000,10,A,Les Vergnes,,1,2533425114923567
883_1000001_L40_7_160000,9,L40,Espace des Marronniers,,1,2533425114923713
1163_1000001_31_1_164700,3,31,CHÂTEAUGAY Malalittes,,1,2533425114923660
1163_1000001_27RG.LF_090800,3,27,Lycée La Fayette,,1,2533425114923639
1017_1000001_C_DC.CA_133800,23,C,COURNON Allier,,1,2533425114923566
